expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,orig.cell.count,rate,rate.95ci,cld,cld2,loewe
HTS018,2017-07-28,PC9c1-O3a,95666.0,N15,PC9c1-O3a_N15,PC9c1,osimertinib,2e-10,M,mg132,2.5e-07,M,40.0,0.01983,0.0015300000000000001,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.03482179255604037
HTS018,2017-07-28,PC9c1-O3a,95666.0,N16,PC9c1-O3a_N16,PC9c1,osimertinib,2e-10,M,mg132,6.3e-08,M,40.0,0.028999999999999998,0.00162,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.009945539442825878
HTS018,2017-07-28,PC9c1-O3a,95666.0,N17,PC9c1-O3a_N17,PC9c1,osimertinib,2e-10,M,mg132,1.6e-08,M,80.0,0.028010000000000004,0.00125,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.002682559816114026
HTS018,2017-07-28,PC9c1-O3a,95666.0,N18,PC9c1-O3a_N18,PC9c1,osimertinib,2e-10,M,mg132,3.9e-09,M,39.0,0.03435,0.0019100000000000002,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.0009464791262190784
HTS018,2017-07-28,PC9c1-O3a,95666.0,N19,PC9c1-O3a_N19,PC9c1,osimertinib,2e-10,M,mg132,9.800000000000001e-10,M,63.0,0.03316,0.0018399999999999998,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.00045980010155027254
HTS018,2017-07-28,PC9c1-O3a,95666.0,N20,PC9c1-O3a_N20,PC9c1,osimertinib,2e-10,M,mg132,2.4e-10,M,50.0,0.0359,0.00095,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.0003743331147154783
HTS018,2017-07-28,PC9c1-O3a,95666.0,N21,PC9c1-O3a_N21,PC9c1,osimertinib,2e-10,M,mg132,6.100000000000001e-11,M,55.0,0.02872,0.0004,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.0002628607362798837
HTS018,2017-07-28,PC9c1-O3b,95667.0,G13,PC9c1-O3b_G13,PC9c1,osimertinib,2e-10,M,panobinostat,4e-07,M,53.0,-0.04533,0.05251,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,
HTS018,2017-07-28,PC9c1-O3b,95667.0,G14,PC9c1-O3b_G14,PC9c1,osimertinib,2e-10,M,panobinostat,1e-07,M,66.0,-0.03652,0.05269,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,
HTS018,2017-07-28,PC9c1-O3b,95667.0,G15,PC9c1-O3b_G15,PC9c1,osimertinib,2e-10,M,panobinostat,2.5e-08,M,57.0,0.00617,0.00299,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.06696057267243787
HTS018,2017-07-28,PC9c1-O3b,95667.0,G16,PC9c1-O3b_G16,PC9c1,osimertinib,2e-10,M,panobinostat,6.2e-09,M,73.0,0.02242,0.0026,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.024047155556218613
HTS018,2017-07-28,PC9c1-O3b,95667.0,G17,PC9c1-O3b_G17,PC9c1,osimertinib,2e-10,M,panobinostat,1.6e-09,M,67.0,0.03167,0.00156,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.007546873177542049
HTS018,2017-07-28,PC9c1-O3b,95667.0,G18,PC9c1-O3b_G18,PC9c1,osimertinib,2e-10,M,panobinostat,3.9e-10,M,64.0,0.03113,0.00084,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.002089447000001732
HTS018,2017-07-28,PC9c1-O3b,95667.0,G19,PC9c1-O3b_G19,PC9c1,osimertinib,2e-10,M,panobinostat,9.8e-11,M,73.0,0.02634,0.00186,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.0006742063055023085
HTS018,2017-07-28,PC9c1-O3b,95667.0,G20,PC9c1-O3b_G20,PC9c1,osimertinib,2e-10,M,panobinostat,2.3999999999999998e-11,M,48.0,0.02847,0.00114,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.0004088768742289205
HTS018,2017-07-28,PC9c1-O3b,95667.0,G21,PC9c1-O3b_G21,PC9c1,osimertinib,2e-10,M,panobinostat,6.0999999999999995e-12,M,42.0,0.027030000000000002,0.00143,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.00030742791678940723
HTS018,2017-07-28,PC9c1-O3b,95667.0,N13,PC9c1-O3b_N13,PC9c1,osimertinib,2e-10,M,mg132,4e-06,M,76.0,-0.01493,0.01227,PC9c1_osimertinib,PC9c1_osimertinib_MG132,
HTS018,2017-07-28,PC9c1-O3b,95667.0,N14,PC9c1-O3b_N14,PC9c1,osimertinib,2e-10,M,mg132,1e-06,M,70.0,0.00576,0.0022600000000000003,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.10511436621394046
HTS018,2017-07-28,PC9c1-O3b,95667.0,N15,PC9c1-O3b_N15,PC9c1,osimertinib,2e-10,M,mg132,2.5e-07,M,50.0,0.02194,0.00183,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.03578726283488713
HTS018,2017-07-28,PC9c1-O3b,95667.0,N16,PC9c1-O3b_N16,PC9c1,osimertinib,2e-10,M,mg132,6.3e-08,M,45.0,0.029169999999999998,0.00225,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.009963394984663832
HTS018,2017-07-28,PC9c1-O3b,95667.0,N17,PC9c1-O3b_N17,PC9c1,osimertinib,2e-10,M,mg132,1.6e-08,M,53.0,0.0199,0.0015199999999999999,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.002382766126878928
HTS018,2017-07-28,PC9c1-O3b,95667.0,N18,PC9c1-O3b_N18,PC9c1,osimertinib,2e-10,M,mg132,3.9e-09,M,68.0,0.029160000000000002,0.00164,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.0008590456477609307
HTS018,2017-07-28,PC9c1-O3b,95667.0,N19,PC9c1-O3b_N19,PC9c1,osimertinib,2e-10,M,mg132,9.800000000000001e-10,M,52.0,0.02926,0.00207,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.0004105155745946381
HTS018,2017-07-28,PC9c1-O3b,95667.0,N20,PC9c1-O3b_N20,PC9c1,osimertinib,2e-10,M,mg132,2.4e-10,M,64.0,0.03648,0.0016300000000000002,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.0003813800337838739
HTS018,2017-07-28,PC9c1-O3b,95667.0,N21,PC9c1-O3b_N21,PC9c1,osimertinib,2e-10,M,mg132,6.100000000000001e-11,M,32.0,0.02339,0.00202,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.00020603841065911665
HTS018,2017-07-28,PC9c1-O4a,95668.0,G03,PC9c1-O4a_G03,PC9c1,osimertinib,2e-10,M,tanespimycin,4e-06,M,91.0,-0.00477,0.00265,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,
HTS018,2017-07-28,PC9c1-O4a,95668.0,G04,PC9c1-O4a_G04,PC9c1,osimertinib,2e-10,M,tanespimycin,1e-06,M,80.0,0.0038,0.00193,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,
HTS018,2017-07-28,PC9c1-O4a,95668.0,G05,PC9c1-O4a_G05,PC9c1,osimertinib,2e-10,M,tanespimycin,2.5e-07,M,80.0,0.00358,0.00146,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,
HTS018,2017-07-28,PC9c1-O4a,95668.0,G06,PC9c1-O4a_G06,PC9c1,osimertinib,2e-10,M,tanespimycin,6.3e-08,M,49.0,0.00894,0.00155,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,0.000884581477299976
HTS018,2017-07-28,PC9c1-O4a,95668.0,G07,PC9c1-O4a_G07,PC9c1,osimertinib,2e-10,M,tanespimycin,1.6e-08,M,79.0,0.01598,0.00147,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,0.000620082339537061
HTS018,2017-07-28,PC9c1-O4a,95668.0,G08,PC9c1-O4a_G08,PC9c1,osimertinib,2e-10,M,tanespimycin,3.9e-09,M,84.0,0.0225,0.00176,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,0.00042732297823298306
HTS018,2017-07-28,PC9c1-O4a,95668.0,G09,PC9c1-O4a_G09,PC9c1,osimertinib,2e-10,M,tanespimycin,9.800000000000001e-10,M,73.0,0.023219999999999998,0.0017800000000000001,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,0.000280500346532643
HTS018,2017-07-28,PC9c1-O4a,95668.0,G10,PC9c1-O4a_G10,PC9c1,osimertinib,2e-10,M,tanespimycin,2.4e-10,M,61.0,0.029269999999999997,0.00145,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,0.00034837252098404893
HTS018,2017-07-28,PC9c1-O4a,95668.0,G11,PC9c1-O4a_G11,PC9c1,osimertinib,2e-10,M,tanespimycin,6.100000000000001e-11,M,97.0,0.01383,0.00143,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,8.425312062228443e-05
HTS018,2017-07-28,PC9c1-O4a,95668.0,G13,PC9c1-O4a_G13,PC9c1,osimertinib,2e-10,M,cabozantinib,4e-06,M,73.0,0.02107,0.0010199999999999999,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,
HTS018,2017-07-28,PC9c1-O4a,95668.0,G14,PC9c1-O4a_G14,PC9c1,osimertinib,2e-10,M,cabozantinib,1e-06,M,75.0,0.0313,0.0016300000000000002,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.00035467631036718926
HTS018,2017-07-28,PC9c1-O4a,95668.0,G15,PC9c1-O4a_G15,PC9c1,osimertinib,2e-10,M,cabozantinib,2.5e-07,M,71.0,0.029289999999999997,0.0008699999999999999,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.0003192631872026331
HTS018,2017-07-28,PC9c1-O4a,95668.0,G16,PC9c1-O4a_G16,PC9c1,osimertinib,2e-10,M,cabozantinib,6.3e-08,M,64.0,0.029060000000000002,0.0013800000000000002,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.00031526891613467203
HTS018,2017-07-28,PC9c1-O4a,95668.0,G17,PC9c1-O4a_G17,PC9c1,osimertinib,2e-10,M,cabozantinib,1.6e-08,M,74.0,0.0321,0.00125,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.00036901893701833465
HTS018,2017-07-28,PC9c1-O4a,95668.0,G18,PC9c1-O4a_G18,PC9c1,osimertinib,2e-10,M,cabozantinib,3.9e-09,M,67.0,0.02997,0.00164,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.00033114261466935663
HTS018,2017-07-28,PC9c1-O4a,95668.0,G19,PC9c1-O4a_G19,PC9c1,osimertinib,2e-10,M,cabozantinib,9.800000000000001e-10,M,61.0,0.02147,0.00088,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,
HTS018,2017-07-28,PC9c1-O4a,95668.0,G20,PC9c1-O4a_G20,PC9c1,osimertinib,2e-10,M,cabozantinib,2.4e-10,M,73.0,0.02976,0.00105,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.0003274628140623633
HTS018,2017-07-28,PC9c1-O4a,95668.0,G21,PC9c1-O4a_G21,PC9c1,osimertinib,2e-10,M,cabozantinib,6.100000000000001e-11,M,72.0,0.02978,0.00134,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.0003278128433105606
HTS018,2017-07-28,PC9c1-O4a,95668.0,N13,PC9c1-O4a_N13,PC9c1,osimertinib,2e-10,M,carfilzomib,4e-06,M,62.0,-0.01462,0.009340000000000001,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4a,95668.0,N14,PC9c1-O4a_N14,PC9c1,osimertinib,2e-10,M,carfilzomib,1e-06,M,77.0,-0.04392,0.05385,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4a,95668.0,N15,PC9c1-O4a_N15,PC9c1,osimertinib,2e-10,M,carfilzomib,2.5e-07,M,81.0,-0.060829999999999995,0.0785,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4a,95668.0,N16,PC9c1-O4a_N16,PC9c1,osimertinib,2e-10,M,carfilzomib,6.3e-08,M,46.0,-0.02245,0.02955,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4a,95668.0,N17,PC9c1-O4a_N17,PC9c1,osimertinib,2e-10,M,carfilzomib,1.6e-08,M,90.0,-0.02775,0.025660000000000002,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4a,95668.0,N18,PC9c1-O4a_N18,PC9c1,osimertinib,2e-10,M,carfilzomib,3.9e-09,M,57.0,-0.01102,0.00625,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4a,95668.0,N19,PC9c1-O4a_N19,PC9c1,osimertinib,2e-10,M,carfilzomib,9.800000000000001e-10,M,59.0,-0.00535,0.00141,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4a,95668.0,N20,PC9c1-O4a_N20,PC9c1,osimertinib,2e-10,M,carfilzomib,2.4e-10,M,64.0,0.029339999999999998,0.0018399999999999998,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,0.03311914263196752
HTS018,2017-07-28,PC9c1-O4a,95668.0,N21,PC9c1-O4a_N21,PC9c1,osimertinib,2e-10,M,carfilzomib,6.100000000000001e-11,M,79.0,0.01883,0.0027300000000000002,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,0.006941116400940796
HTS018,2017-07-28,PC9c1-O4b,95669.0,G03,PC9c1-O4b_G03,PC9c1,osimertinib,2e-10,M,tanespimycin,4e-06,M,59.0,0.00281,0.00253,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,
HTS018,2017-07-28,PC9c1-O4b,95669.0,G04,PC9c1-O4b_G04,PC9c1,osimertinib,2e-10,M,tanespimycin,1e-06,M,56.0,0.0032600000000000003,0.00198,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,
HTS018,2017-07-28,PC9c1-O4b,95669.0,G05,PC9c1-O4b_G05,PC9c1,osimertinib,2e-10,M,tanespimycin,2.5e-07,M,67.0,0.0026899999999999997,0.00108,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,
HTS018,2017-07-28,PC9c1-O4b,95669.0,G06,PC9c1-O4b_G06,PC9c1,osimertinib,2e-10,M,tanespimycin,6.3e-08,M,64.0,0.00893,0.00145,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,0.0008831978625927733
HTS018,2017-07-28,PC9c1-O4b,95669.0,G07,PC9c1-O4b_G07,PC9c1,osimertinib,2e-10,M,tanespimycin,1.6e-08,M,78.0,0.020059999999999998,0.00139,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,0.0009043169531561048
HTS018,2017-07-28,PC9c1-O4b,95669.0,G08,PC9c1-O4b_G08,PC9c1,osimertinib,2e-10,M,tanespimycin,3.9e-09,M,72.0,0.014759999999999999,0.00216,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,0.00020467422264856773
HTS018,2017-07-28,PC9c1-O4b,95669.0,G09,PC9c1-O4b_G09,PC9c1,osimertinib,2e-10,M,tanespimycin,9.800000000000001e-10,M,58.0,0.02424,0.00132,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,0.0003017322679652731
HTS018,2017-07-28,PC9c1-O4b,95669.0,G10,PC9c1-O4b_G10,PC9c1,osimertinib,2e-10,M,tanespimycin,2.4e-10,M,70.0,0.03052,0.001,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,0.0003725921730172932
HTS018,2017-07-28,PC9c1-O4b,95669.0,G11,PC9c1-O4b_G11,PC9c1,osimertinib,2e-10,M,tanespimycin,6.100000000000001e-11,M,80.0,0.01966,0.0022600000000000003,PC9c1_osimertinib,PC9c1_osimertinib_tanespimycin,0.0001693039636983507
HTS018,2017-07-28,PC9c1-O4b,95669.0,G13,PC9c1-O4b_G13,PC9c1,osimertinib,2e-10,M,cabozantinib,4e-06,M,52.0,0.018680000000000002,0.00221,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,
HTS018,2017-07-28,PC9c1-O4b,95669.0,G14,PC9c1-O4b_G14,PC9c1,osimertinib,2e-10,M,cabozantinib,1e-06,M,70.0,0.03005,0.00197,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.0003325470513399413
HTS018,2017-07-28,PC9c1-O4b,95669.0,G15,PC9c1-O4b_G15,PC9c1,osimertinib,2e-10,M,cabozantinib,2.5e-07,M,60.0,0.032389999999999995,0.00095,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.0003742523021204528
HTS018,2017-07-28,PC9c1-O4b,95669.0,G16,PC9c1-O4b_G16,PC9c1,osimertinib,2e-10,M,cabozantinib,6.3e-08,M,90.0,0.02839,0.0011300000000000001,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.0003037027038895422
HTS018,2017-07-28,PC9c1-O4b,95669.0,G17,PC9c1-O4b_G17,PC9c1,osimertinib,2e-10,M,cabozantinib,1.6e-08,M,77.0,0.03102,0.0008,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.000349689354669627
HTS018,2017-07-28,PC9c1-O4b,95669.0,G18,PC9c1-O4b_G18,PC9c1,osimertinib,2e-10,M,cabozantinib,3.9e-09,M,62.0,0.02812,0.00206,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.00029907110527011514
HTS018,2017-07-28,PC9c1-O4b,95669.0,G19,PC9c1-O4b_G19,PC9c1,osimertinib,2e-10,M,cabozantinib,9.800000000000001e-10,M,64.0,0.022359999999999998,0.00093,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,
HTS018,2017-07-28,PC9c1-O4b,95669.0,G20,PC9c1-O4b_G20,PC9c1,osimertinib,2e-10,M,cabozantinib,2.4e-10,M,33.0,0.030760000000000003,0.0012900000000000001,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.0003450740464286686
HTS018,2017-07-28,PC9c1-O4b,95669.0,G21,PC9c1-O4b_G21,PC9c1,osimertinib,2e-10,M,cabozantinib,6.100000000000001e-11,M,51.0,0.02854,0.00165,PC9c1_osimertinib,PC9c1_osimertinib_cabozantinib,0.0003062831437945353
HTS018,2017-07-28,PC9c1-O4b,95669.0,N13,PC9c1-O4b_N13,PC9c1,osimertinib,2e-10,M,carfilzomib,4e-06,M,66.0,-0.036789999999999996,0.03935,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4b,95669.0,N14,PC9c1-O4b_N14,PC9c1,osimertinib,2e-10,M,carfilzomib,1e-06,M,58.0,-0.0563,0.07463,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4b,95669.0,N15,PC9c1-O4b_N15,PC9c1,osimertinib,2e-10,M,carfilzomib,2.5e-07,M,63.0,-0.04997,0.07407000000000001,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4b,95669.0,N16,PC9c1-O4b_N16,PC9c1,osimertinib,2e-10,M,carfilzomib,6.3e-08,M,46.0,-0.02907,0.025259999999999998,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4b,95669.0,N17,PC9c1-O4b_N17,PC9c1,osimertinib,2e-10,M,carfilzomib,1.6e-08,M,80.0,-0.017159999999999998,0.014430000000000002,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4b,95669.0,N18,PC9c1-O4b_N18,PC9c1,osimertinib,2e-10,M,carfilzomib,3.9e-09,M,52.0,-0.022940000000000002,0.026810000000000004,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4b,95669.0,N19,PC9c1-O4b_N19,PC9c1,osimertinib,2e-10,M,carfilzomib,9.800000000000001e-10,M,61.0,-0.01123,0.00865,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,
HTS018,2017-07-28,PC9c1-O4b,95669.0,N20,PC9c1-O4b_N20,PC9c1,osimertinib,2e-10,M,carfilzomib,2.4e-10,M,58.0,0.02445,0.0017699999999999999,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,0.030197033063886266
HTS018,2017-07-28,PC9c1-O4b,95669.0,N21,PC9c1-O4b_N21,PC9c1,osimertinib,2e-10,M,carfilzomib,6.100000000000001e-11,M,43.0,0.01656,0.0013800000000000002,PC9c1_osimertinib,PC9c1_osimertinib_carfilzomib,0.0065679244612697855
HTS018,2017-07-28,PC9c1-O5a,95670.0,G03,PC9c1-O5a_G03,PC9c1,osimertinib,2e-10,M,dactolisib,4e-06,M,45.0,-0.00678,0.00337,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,
HTS018,2017-07-28,PC9c1-O5a,95670.0,G04,PC9c1-O5a_G04,PC9c1,osimertinib,2e-10,M,dactolisib,1e-06,M,51.0,0.00101,0.00078,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,
HTS018,2017-07-28,PC9c1-O5a,95670.0,G05,PC9c1-O5a_G05,PC9c1,osimertinib,2e-10,M,dactolisib,2.5e-07,M,63.0,0.00605,0.00091,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,0.0034955434097671246
HTS018,2017-07-28,PC9c1-O5a,95670.0,G06,PC9c1-O5a_G06,PC9c1,osimertinib,2e-10,M,dactolisib,6.3e-08,M,63.0,0.01524,0.00115,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,0.0017454364259043818
HTS018,2017-07-28,PC9c1-O5a,95670.0,G07,PC9c1-O5a_G07,PC9c1,osimertinib,2e-10,M,dactolisib,1.6e-08,M,58.0,0.029189999999999997,0.0018,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,0.0010313744055554922
HTS018,2017-07-28,PC9c1-O5a,95670.0,G08,PC9c1-O5a_G08,PC9c1,osimertinib,2e-10,M,dactolisib,3.9e-09,M,75.0,0.025660000000000002,0.0018399999999999998,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,0.00039830713028882246
HTS018,2017-07-28,PC9c1-O5a,95670.0,G09,PC9c1-O5a_G09,PC9c1,osimertinib,2e-10,M,dactolisib,9.800000000000001e-10,M,82.0,0.031180000000000003,0.00165,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,0.0003747344059361588
HTS018,2017-07-28,PC9c1-O5a,95670.0,G10,PC9c1-O5a_G10,PC9c1,osimertinib,2e-10,M,dactolisib,2.4e-10,M,46.0,0.030719999999999997,0.00119,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,0.000330712513093049
HTS018,2017-07-28,PC9c1-O5a,95670.0,G11,PC9c1-O5a_G11,PC9c1,osimertinib,2e-10,M,dactolisib,6.100000000000001e-11,M,55.0,0.01994,0.0016600000000000002,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,0.00015727517660272142
HTS018,2017-07-28,PC9c1-O5a,95670.0,G13,PC9c1-O5a_G13,PC9c1,osimertinib,2e-10,M,ponatinib,4e-06,M,69.0,-0.00409,0.00214,PC9c1_osimertinib,PC9c1_osimertinib_ponatinib,
HTS018,2017-07-28,PC9c1-O5a,95670.0,G14,PC9c1-O5a_G14,PC9c1,osimertinib,2e-10,M,ponatinib,1e-06,M,67.0,0.008790000000000001,0.0025399999999999997,PC9c1_osimertinib,PC9c1_osimertinib_ponatinib,0.21193572173922334
HTS018,2017-07-28,PC9c1-O5a,95670.0,G15,PC9c1-O5a_G15,PC9c1,osimertinib,2e-10,M,ponatinib,2.5e-07,M,68.0,0.025889999999999996,0.0014,PC9c1_osimertinib,PC9c1_osimertinib_ponatinib,0.07419207854750744
HTS018,2017-07-28,PC9c1-O5a,95670.0,G16,PC9c1-O5a_G16,PC9c1,osimertinib,2e-10,M,ponatinib,6.3e-08,M,60.0,0.033089999999999994,0.00143,PC9c1_osimertinib,PC9c1_osimertinib_ponatinib,0.02082555983757925
HTS018,2017-07-28,PC9c1-O5a,95670.0,G17,PC9c1-O5a_G17,PC9c1,osimertinib,2e-10,M,ponatinib,1.6e-08,M,60.0,0.03515,0.00141,PC9c1_osimertinib,PC9c1_osimertinib_ponatinib,0.00573892935907522
HTS018,2017-07-28,PC9c1-O5a,95670.0,G18,PC9c1-O5a_G18,PC9c1,osimertinib,2e-10,M,ponatinib,3.9e-09,M,51.0,0.037380000000000004,0.0009599999999999999,PC9c1_osimertinib,PC9c1_osimertinib_ponatinib,0.0017931104379291236
HTS018,2017-07-28,PC9c1-O5a,95670.0,G19,PC9c1-O5a_G19,PC9c1,osimertinib,2e-10,M,ponatinib,9.800000000000001e-10,M,68.0,0.028480000000000002,0.00172,PC9c1_osimertinib,PC9c1_osimertinib_ponatinib,0.0006046646150532471
HTS018,2017-07-28,PC9c1-O5a,95670.0,G20,PC9c1-O5a_G20,PC9c1,osimertinib,2e-10,M,ponatinib,2.4e-10,M,56.0,0.034730000000000004,0.0014199999999999998,PC9c1_osimertinib,PC9c1_osimertinib_ponatinib,0.0004952732852238604
HTS018,2017-07-28,PC9c1-O5a,95670.0,G21,PC9c1-O5a_G21,PC9c1,osimertinib,2e-10,M,ponatinib,6.100000000000001e-11,M,71.0,0.03119,0.00124,PC9c1_osimertinib,PC9c1_osimertinib_ponatinib,0.000371140076866699
HTS018,2017-07-28,PC9c1-O5b,95671.0,G03,PC9c1-O5b_G03,PC9c1,osimertinib,2e-10,M,dactolisib,4e-06,M,41.0,0.00247,0.00133,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,
HTS018,2017-07-28,PC9c1-O5b,95671.0,G04,PC9c1-O5b_G04,PC9c1,osimertinib,2e-10,M,dactolisib,1e-06,M,44.0,0.0043100000000000005,0.00205,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,
HTS018,2017-07-28,PC9c1-O5b,95671.0,G05,PC9c1-O5b_G05,PC9c1,osimertinib,2e-10,M,dactolisib,2.5e-07,M,67.0,0.00774,0.00165,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,0.00405542341791846
HTS018,2017-07-28,PC9c1-O5b,95671.0,G06,PC9c1-O5b_G06,PC9c1,osimertinib,2e-10,M,dactolisib,6.3e-08,M,63.0,0.02273,0.00119,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,0.0025075946254032692
HTS018,2017-07-28,PC9c1-O5b,95671.0,G07,PC9c1-O5b_G07,PC9c1,osimertinib,2e-10,M,dactolisib,1.6e-08,M,59.0,0.02777,0.0012699999999999999,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,0.0009754001579735964
HTS018,2017-07-28,PC9c1-O5b,95671.0,G08,PC9c1-O5b_G08,PC9c1,osimertinib,2e-10,M,dactolisib,3.9e-09,M,59.0,0.02337,0.00118,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,0.00035102761211680143
HTS018,2017-07-28,PC9c1-O5b,95671.0,G09,PC9c1-O5b_G09,PC9c1,osimertinib,2e-10,M,dactolisib,9.800000000000001e-10,M,63.0,0.02938,0.00131,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,0.0003426911001916445
HTS018,2017-07-28,PC9c1-O5b,95671.0,G10,PC9c1-O5b_G10,PC9c1,osimertinib,2e-10,M,dactolisib,2.4e-10,M,89.0,0.0288,0.00176,PC9c1_osimertinib,PC9c1_osimertinib_dactolisib,0.0002988499444645826
