expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,rate,rate.95ci,cld,cld2
HTS017,2017-07-07,PC9AZR-O2,94981,G18,PC9AZR-O2_G18,PC9AZR,osimertinib,0.000000001,M,olaparib,0.00000002,M,0.04287,0.0007,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,F18,PC9AZR-O2_F18,PC9AZR,osimertinib,3.9E-09,M,olaparib,0.00000002,M,0.04234,0.00061,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,E18,PC9AZR-O2_E18,PC9AZR,osimertinib,0.000000016,M,olaparib,0.00000002,M,0.04061,0.001,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,D18,PC9AZR-O2_D18,PC9AZR,osimertinib,0.000000063,M,olaparib,0.00000002,M,0.0425,0.0006,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,C18,PC9AZR-O2_C18,PC9AZR,osimertinib,0.00000025,M,olaparib,0.00000002,M,0.04356,0.00075,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,B18,PC9AZR-O2_B18,PC9AZR,osimertinib,0.000001,M,olaparib,0.00000002,M,0.03594,0.00076,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,B19,PC9AZR-O2_B19,PC9AZR,osimertinib,0.000001,M,olaparib,4.9E-09,M,0.03527,0.00089,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,C19,PC9AZR-O2_C19,PC9AZR,osimertinib,0.00000025,M,olaparib,4.9E-09,M,0.04319,0.00056,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,D19,PC9AZR-O2_D19,PC9AZR,osimertinib,0.000000063,M,olaparib,4.9E-09,M,0.0411,0.00071,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,E19,PC9AZR-O2_E19,PC9AZR,osimertinib,0.000000016,M,olaparib,4.9E-09,M,0.03962,0.00082,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,F19,PC9AZR-O2_F19,PC9AZR,osimertinib,3.9E-09,M,olaparib,4.9E-09,M,0.04218,0.00088,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,G19,PC9AZR-O2_G19,PC9AZR,osimertinib,0.000000001,M,olaparib,4.9E-09,M,0.04341,0.00054,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,H19,PC9AZR-O2_H19,PC9AZR,osimertinib,0,M,olaparib,4.9E-09,M,0.04064,0.00077,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,I19,PC9AZR-O2_I19,PC9AZR,osimertinib,0.000001,M,dactolisib,9.8E-11,M,0.0393,0.00073,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,J19,PC9AZR-O2_J19,PC9AZR,osimertinib,0.00000025,M,dactolisib,9.8E-11,M,0.04284,0.00118,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,K19,PC9AZR-O2_K19,PC9AZR,osimertinib,0.000000063,M,dactolisib,9.8E-11,M,0.04486,0.00076,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,L19,PC9AZR-O2_L19,PC9AZR,osimertinib,0.000000016,M,dactolisib,9.8E-11,M,0.04193,0.00078,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,M19,PC9AZR-O2_M19,PC9AZR,osimertinib,3.9E-09,M,dactolisib,9.8E-11,M,0.04354,0.00113,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,N19,PC9AZR-O2_N19,PC9AZR,osimertinib,0.000000001,M,dactolisib,9.8E-11,M,0.04263,0.00098,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,O19,PC9AZR-O2_O19,PC9AZR,osimertinib,0,M,dactolisib,9.8E-11,M,0.04516,0.00114,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,O20,PC9AZR-O2_O20,PC9AZR,osimertinib,0,M,dactolisib,2.4E-11,M,0.04498,0.00114,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,N20,PC9AZR-O2_N20,PC9AZR,osimertinib,0.000000001,M,dactolisib,2.4E-11,M,0.04686,0.00092,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,M20,PC9AZR-O2_M20,PC9AZR,osimertinib,3.9E-09,M,dactolisib,2.4E-11,M,0.04623,0.00078,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,L20,PC9AZR-O2_L20,PC9AZR,osimertinib,0.000000016,M,dactolisib,2.4E-11,M,0.04281,0.00071,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,K20,PC9AZR-O2_K20,PC9AZR,osimertinib,0.000000063,M,dactolisib,2.4E-11,M,0.04449,0.0007,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,J20,PC9AZR-O2_J20,PC9AZR,osimertinib,0.00000025,M,dactolisib,2.4E-11,M,0.04355,0.00063,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,I20,PC9AZR-O2_I20,PC9AZR,osimertinib,0.000001,M,dactolisib,2.4E-11,M,0.04206,0.00078,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,H20,PC9AZR-O2_H20,PC9AZR,osimertinib,0,M,olaparib,1.2E-09,M,0.04689,0.00126,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,G20,PC9AZR-O2_G20,PC9AZR,osimertinib,0.000000001,M,olaparib,1.2E-09,M,0.04194,0.00091,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,F20,PC9AZR-O2_F20,PC9AZR,osimertinib,3.9E-09,M,olaparib,1.2E-09,M,0.04286,0.00037,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,E20,PC9AZR-O2_E20,PC9AZR,osimertinib,0.000000016,M,olaparib,1.2E-09,M,0.04505,0.001,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,D20,PC9AZR-O2_D20,PC9AZR,osimertinib,0.000000063,M,olaparib,1.2E-09,M,0.04163,0.0008,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,C20,PC9AZR-O2_C20,PC9AZR,osimertinib,0.00000025,M,olaparib,1.2E-09,M,0.04449,0.00065,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,B20,PC9AZR-O2_B20,PC9AZR,osimertinib,0.000001,M,olaparib,1.2E-09,M,0.03713,0.00051,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,B21,PC9AZR-O2_B21,PC9AZR,osimertinib,0.000001,M,olaparib,3.1E-10,M,0.03708,0.00058,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,C21,PC9AZR-O2_C21,PC9AZR,osimertinib,0.00000025,M,olaparib,3.1E-10,M,0.04068,0.00067,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,D21,PC9AZR-O2_D21,PC9AZR,osimertinib,0.000000063,M,olaparib,3.1E-10,M,0.04342,0.00112,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,E21,PC9AZR-O2_E21,PC9AZR,osimertinib,0.000000016,M,olaparib,3.1E-10,M,0.04189,0.00057,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,F21,PC9AZR-O2_F21,PC9AZR,osimertinib,3.9E-09,M,olaparib,3.1E-10,M,0.0443,0.00093,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,G21,PC9AZR-O2_G21,PC9AZR,osimertinib,0.000000001,M,olaparib,3.1E-10,M,0.04373,0.00107,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,H21,PC9AZR-O2_H21,PC9AZR,osimertinib,0,M,olaparib,3.1E-10,M,0.0438,0.00046,PC9AZR_osimertinib,PC9AZR_osimertinib_olaparib
HTS017,2017-07-07,PC9AZR-O2,94981,I21,PC9AZR-O2_I21,PC9AZR,osimertinib,0.000001,M,dactolisib,6.1E-12,M,0.03862,0.00063,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,J21,PC9AZR-O2_J21,PC9AZR,osimertinib,0.00000025,M,dactolisib,6.1E-12,M,0.04396,0.00095,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,K21,PC9AZR-O2_K21,PC9AZR,osimertinib,0.000000063,M,dactolisib,6.1E-12,M,0.04401,0.00096,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,L21,PC9AZR-O2_L21,PC9AZR,osimertinib,0.000000016,M,dactolisib,6.1E-12,M,0.04327,0.00075,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,M21,PC9AZR-O2_M21,PC9AZR,osimertinib,3.9E-09,M,dactolisib,6.1E-12,M,0.04568,0.0011,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,N21,PC9AZR-O2_N21,PC9AZR,osimertinib,0.000000001,M,dactolisib,6.1E-12,M,0.04526,0.00081,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-O2,94981,O21,PC9AZR-O2_O21,PC9AZR,osimertinib,0,M,dactolisib,6.1E-12,M,0.04677,0.00066,PC9AZR_osimertinib,PC9AZR_osimertinib_dactolisib
HTS017,2017-07-07,PC9AZR-E1,94982,B03,PC9AZR-E1_B03,PC9AZR,erlotinib,0.000001,M,foretinib,0.000004,M,0.00389,0.00026,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,C03,PC9AZR-E1_C03,PC9AZR,erlotinib,0.00000025,M,foretinib,0.000004,M,0.00738,0.00043,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,D03,PC9AZR-E1_D03,PC9AZR,erlotinib,0.000000063,M,foretinib,0.000004,M,0.00555,0.00128,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,E03,PC9AZR-E1_E03,PC9AZR,erlotinib,0.000000016,M,foretinib,0.000004,M,0.00837,0.00048,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,F03,PC9AZR-E1_F03,PC9AZR,erlotinib,3.9E-09,M,foretinib,0.000004,M,0.00675,0.0007,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,G03,PC9AZR-E1_G03,PC9AZR,erlotinib,0.000000001,M,foretinib,0.000004,M,0.00641,0.00043,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,H03,PC9AZR-E1_H03,PC9AZR,erlotinib,0,M,foretinib,0.000004,M,0.00823,0.0004,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,I03,PC9AZR-E1_I03,PC9AZR,erlotinib,0.000001,M,buparlisib,0.000004,M,0.00365,0.00029,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,J03,PC9AZR-E1_J03,PC9AZR,erlotinib,0.00000025,M,buparlisib,0.000004,M,0.00552,0.00052,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,K03,PC9AZR-E1_K03,PC9AZR,erlotinib,0.000000063,M,buparlisib,0.000004,M,0.00352,0.00068,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,L03,PC9AZR-E1_L03,PC9AZR,erlotinib,0.000000016,M,buparlisib,0.000004,M,0.00195,0.00081,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,M03,PC9AZR-E1_M03,PC9AZR,erlotinib,3.9E-09,M,buparlisib,0.000004,M,0.00345,0.00029,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,N03,PC9AZR-E1_N03,PC9AZR,erlotinib,0.000000001,M,buparlisib,0.000004,M,0.00489,0.00037,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,O03,PC9AZR-E1_O03,PC9AZR,erlotinib,0,M,buparlisib,0.000004,M,0.00769,0.00058,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,O04,PC9AZR-E1_O04,PC9AZR,erlotinib,0,M,buparlisib,0.000001,M,0.03839,0.00084,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,N04,PC9AZR-E1_N04,PC9AZR,erlotinib,0.000000001,M,buparlisib,0.000001,M,0.03552,0.00041,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,M04,PC9AZR-E1_M04,PC9AZR,erlotinib,3.9E-09,M,buparlisib,0.000001,M,0.03169,0.00062,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,L04,PC9AZR-E1_L04,PC9AZR,erlotinib,0.000000016,M,buparlisib,0.000001,M,0.03286,0.00051,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,K04,PC9AZR-E1_K04,PC9AZR,erlotinib,0.000000063,M,buparlisib,0.000001,M,0.03267,0.00064,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,J04,PC9AZR-E1_J04,PC9AZR,erlotinib,0.00000025,M,buparlisib,0.000001,M,0.02968,0.00045,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,I04,PC9AZR-E1_I04,PC9AZR,erlotinib,0.000001,M,buparlisib,0.000001,M,0.03141,0.00048,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,H04,PC9AZR-E1_H04,PC9AZR,erlotinib,0,M,foretinib,0.000001,M,0.02595,0.00089,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,G04,PC9AZR-E1_G04,PC9AZR,erlotinib,0.000000001,M,foretinib,0.000001,M,0.02199,0.00103,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,F04,PC9AZR-E1_F04,PC9AZR,erlotinib,3.9E-09,M,foretinib,0.000001,M,0.0267,0.00108,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,E04,PC9AZR-E1_E04,PC9AZR,erlotinib,0.000000016,M,foretinib,0.000001,M,0.022,0.00097,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,D04,PC9AZR-E1_D04,PC9AZR,erlotinib,0.000000063,M,foretinib,0.000001,M,0.01978,0.00098,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,C04,PC9AZR-E1_C04,PC9AZR,erlotinib,0.00000025,M,foretinib,0.000001,M,0.01558,0.00045,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,B04,PC9AZR-E1_B04,PC9AZR,erlotinib,0.000001,M,foretinib,0.000001,M,0.02149,0.00071,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,B05,PC9AZR-E1_B05,PC9AZR,erlotinib,0.000001,M,foretinib,0.00000025,M,0.03417,0.00037,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,C05,PC9AZR-E1_C05,PC9AZR,erlotinib,0.00000025,M,foretinib,0.00000025,M,0.03212,0.00043,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,D05,PC9AZR-E1_D05,PC9AZR,erlotinib,0.000000063,M,foretinib,0.00000025,M,0.03091,0.0003,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,E05,PC9AZR-E1_E05,PC9AZR,erlotinib,0.000000016,M,foretinib,0.00000025,M,0.03398,0.00067,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,F05,PC9AZR-E1_F05,PC9AZR,erlotinib,3.9E-09,M,foretinib,0.00000025,M,0.03598,0.00044,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,G05,PC9AZR-E1_G05,PC9AZR,erlotinib,0.000000001,M,foretinib,0.00000025,M,0.03694,0.00058,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,H05,PC9AZR-E1_H05,PC9AZR,erlotinib,0,M,foretinib,0.00000025,M,0.03514,0.00082,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,I05,PC9AZR-E1_I05,PC9AZR,erlotinib,0.000001,M,buparlisib,0.00000025,M,0.03646,0.00042,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,J05,PC9AZR-E1_J05,PC9AZR,erlotinib,0.00000025,M,buparlisib,0.00000025,M,0.03588,0.00053,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,K05,PC9AZR-E1_K05,PC9AZR,erlotinib,0.000000063,M,buparlisib,0.00000025,M,0.03629,0.00061,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,L05,PC9AZR-E1_L05,PC9AZR,erlotinib,0.000000016,M,buparlisib,0.00000025,M,0.03761,0.0005,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,M05,PC9AZR-E1_M05,PC9AZR,erlotinib,3.9E-09,M,buparlisib,0.00000025,M,0.03732,0.00103,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,N05,PC9AZR-E1_N05,PC9AZR,erlotinib,0.000000001,M,buparlisib,0.00000025,M,0.0399,0.00056,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,O05,PC9AZR-E1_O05,PC9AZR,erlotinib,0,M,buparlisib,0.00000025,M,0.04277,0.00083,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,O06,PC9AZR-E1_O06,PC9AZR,erlotinib,0,M,buparlisib,0.000000063,M,0.04607,0.00132,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,N06,PC9AZR-E1_N06,PC9AZR,erlotinib,0.000000001,M,buparlisib,0.000000063,M,0.04215,0.00084,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,M06,PC9AZR-E1_M06,PC9AZR,erlotinib,3.9E-09,M,buparlisib,0.000000063,M,0.04062,0.00079,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,L06,PC9AZR-E1_L06,PC9AZR,erlotinib,0.000000016,M,buparlisib,0.000000063,M,0.039,0.00054,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,K06,PC9AZR-E1_K06,PC9AZR,erlotinib,0.000000063,M,buparlisib,0.000000063,M,0.03421,0.00052,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,J06,PC9AZR-E1_J06,PC9AZR,erlotinib,0.00000025,M,buparlisib,0.000000063,M,0.04015,0.00061,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,I06,PC9AZR-E1_I06,PC9AZR,erlotinib,0.000001,M,buparlisib,0.000000063,M,0.03753,0.00087,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,H06,PC9AZR-E1_H06,PC9AZR,erlotinib,0,M,foretinib,0.000000063,M,0.03607,0.00031,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,G06,PC9AZR-E1_G06,PC9AZR,erlotinib,0.000000001,M,foretinib,0.000000063,M,0.03788,0.00053,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,F06,PC9AZR-E1_F06,PC9AZR,erlotinib,3.9E-09,M,foretinib,0.000000063,M,0.038,0.00067,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,E06,PC9AZR-E1_E06,PC9AZR,erlotinib,0.000000016,M,foretinib,0.000000063,M,0.03628,0.00046,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,D06,PC9AZR-E1_D06,PC9AZR,erlotinib,0.000000063,M,foretinib,0.000000063,M,0.03782,0.00056,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,C06,PC9AZR-E1_C06,PC9AZR,erlotinib,0.00000025,M,foretinib,0.000000063,M,0.03639,0.00044,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,B06,PC9AZR-E1_B06,PC9AZR,erlotinib,0.000001,M,foretinib,0.000000063,M,0.03584,0.00079,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,B07,PC9AZR-E1_B07,PC9AZR,erlotinib,0.000001,M,foretinib,0.000000016,M,0.04134,0.00071,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,C07,PC9AZR-E1_C07,PC9AZR,erlotinib,0.00000025,M,foretinib,0.000000016,M,0.03793,0.00044,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,D07,PC9AZR-E1_D07,PC9AZR,erlotinib,0.000000063,M,foretinib,0.000000016,M,0.04124,0.00088,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,E07,PC9AZR-E1_E07,PC9AZR,erlotinib,0.000000016,M,foretinib,0.000000016,M,0.03921,0.00048,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,F07,PC9AZR-E1_F07,PC9AZR,erlotinib,3.9E-09,M,foretinib,0.000000016,M,0.0403,0.00072,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,G07,PC9AZR-E1_G07,PC9AZR,erlotinib,0.000000001,M,foretinib,0.000000016,M,0.0396,0.00079,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,H07,PC9AZR-E1_H07,PC9AZR,erlotinib,0,M,foretinib,0.000000016,M,0.036,0.00044,PC9AZR_erlotinib,PC9AZR_erlotinib_foretinib
HTS017,2017-07-07,PC9AZR-E1,94982,I07,PC9AZR-E1_I07,PC9AZR,erlotinib,0.000001,M,buparlisib,0.000000016,M,0.0409,0.00045,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,J07,PC9AZR-E1_J07,PC9AZR,erlotinib,0.00000025,M,buparlisib,0.000000016,M,0.0395,0.00114,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,K07,PC9AZR-E1_K07,PC9AZR,erlotinib,0.000000063,M,buparlisib,0.000000016,M,0.03789,0.00057,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,L07,PC9AZR-E1_L07,PC9AZR,erlotinib,0.000000016,M,buparlisib,0.000000016,M,0.04025,0.0007,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,M07,PC9AZR-E1_M07,PC9AZR,erlotinib,3.9E-09,M,buparlisib,0.000000016,M,0.04259,0.00082,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,N07,PC9AZR-E1_N07,PC9AZR,erlotinib,0.000000001,M,buparlisib,0.000000016,M,0.04317,0.00098,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,O07,PC9AZR-E1_O07,PC9AZR,erlotinib,0,M,buparlisib,0.000000016,M,0.04469,0.00114,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
HTS017,2017-07-07,PC9AZR-E1,94982,O08,PC9AZR-E1_O08,PC9AZR,erlotinib,0,M,buparlisib,3.9E-09,M,0.04292,0.00106,PC9AZR_erlotinib,PC9AZR_erlotinib_buparlisib
